"","Ngày","Địa chỉ","Quận","Huyện","Loại hình nhà ở","Giấy tờ pháp lý","Số tầng","Số phòng ngủ","Diện tích","Dài","Rộng","Giá/m2"
"8496",2021-06-05,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","Quận Long Biên","Phường Ngọc Thụy","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","30 m²","7 m","4.2 m","93,33 triệu/m²"
"8497",2021-06-05,"Đường Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội","Quận Ba Đình","Phường Kim Mã","Nhà ngõ, hẻm","Đã có sổ",1,"1 phòng","35 m²","10 m","3.5 m","68,57 triệu/m²"
"8498",2021-06-05,"1234567, Đường Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Khương Trung","Nhà mặt phố, mặt tiền","Đã có sổ",5,"4 phòng","50 m²","10 m","5 m","102 triệu/m²"
"8499",2021-06-05,"Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Hà Nội","Quận Long Biên","Phường Thạch Bàn","Nhà mặt phố, mặt tiền","Đã có sổ",3,"4 phòng","69 m²","16 m","4 m","52,9 triệu/m²"
"8500",2021-06-05,"155, Đường Quang Trung, Phường Quang Trung, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Quang Trung","Nhà mặt phố, mặt tiền","Đã có sổ",4,"4 phòng","56 m²","14 m","4 m","128,57 triệu/m²"
"8501",2021-06-05,"14 ngõ 62, Đường Ngọc Hà, Phường Đội Cấn, Quận Ba Đình, Hà Nội","Quận Ba Đình","Phường Đội Cấn","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","74 m²","14 m","3 m","150 triệu/m²"
"8502",2021-06-05,"38/88, Đường Giáp Nhị, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội","Quận Hoàng Mai","Phường Thịnh Liệt","Nhà mặt phố, mặt tiền","Đã có sổ",3,"3 phòng","46 m²","16 m","3 m","56.521 đ/m²"
"8503",2021-06-05,"số 16, Đường Tăng Bạt Hổ, Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Phạm Đình Hổ","Nhà ngõ, hẻm","Đã có sổ",4,"2 phòng","27 m²","4 m","5 m","140,74 triệu/m²"
"8504",2021-06-05,"Đường Tân Triều, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Thanh Xuân Nam","Nhà ngõ, hẻm","Đã có sổ",4,"5 phòng","35 m²","9 m","4 m","84,86 triệu/m²"
"8505",2021-06-05,"ngõ 180, Đường Hoa Bằng, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Yên Hoà","Nhà ngõ, hẻm","Đã có sổ",5,"5 phòng","34 m²","10 m","3 m","114,71 triệu/m²"
"8507",2021-06-05,"88A, Đường Trần Hưng Đạo, Phường Văn Quán, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Văn Quán","Nhà mặt phố, mặt tiền","Đã có sổ",4,"4 phòng","85 m²","19.7 m","4.3 m","305,88 triệu/m²"
"8508",2021-06-05,"Đường Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Phú Lương","Nhà ngõ, hẻm","Đã có sổ",3,"3 phòng","45 m²","13 m","3.7 m","41,11 triệu/m²"
"8509",2021-06-05,"Đường Trần Quang Diệu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Ô Chợ Dừa","Nhà biệt thự","Đã có sổ",3,"6 phòng","120 m²","12 m","10 m","191,67 triệu/m²"
"8510",2021-06-05,"Đường Quang Trung, Phường Biên Giang, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Biên Giang","Nhà mặt phố, mặt tiền","Đã có sổ",3,"2 phòng","88 m²","14.2 m","4.2 m","44,89 triệu/m²"
"8511",2021-06-05,"Phú thượng, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","Quận Tây Hồ","Phường Phú Thượng","Nhà ngõ, hẻm","Đã có sổ",5,"6 phòng","35 m²","7 m","3 m","79,86 triệu/m²"
"8512",2021-06-05,"Tôn Đức T, Phường Văn Chương, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Văn Chương","Nhà mặt phố, mặt tiền","Đã có sổ",4,"3 phòng","30 m²","8 m","4 m","63,33 triệu/m²"
"8513",2021-06-05,"Đường Chiến Thắng, Phường Văn Quán, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Văn Quán","Nhà ngõ, hẻm","Đã có sổ",1,"1 phòng","20 m²","7 m","3 m","50 triệu/m²"
"8514",2021-06-05,"Đường Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội","Quận Ba Đình","Phường Cống Vị","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","35 m²","10 m","3.5 m","77,14 triệu/m²"
"8515",2021-06-05,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","Quận Long Biên","Phường Ngọc Thụy","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","31 m²","8.7 m","3.6 m","82,26 triệu/m²"
"8516",2021-06-05,"Đường Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Nhân Chính","Nhà phố liền kề","Đã có sổ",6,"7 phòng","60 m²","12 m","5 m","211,67 triệu/m²"
"8518",2021-06-05,"Đường Trung Hòa, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Trung Hoà","Nhà mặt phố, mặt tiền","Đã có sổ",5,"5 phòng","110 m²","22 m","5 m","345,45 triệu/m²"
"8519",2021-06-05,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội","Quận Hoàng Mai","Phường Hoàng Văn Thụ","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","35 m²","10 m","3 m","80 triệu/m²"
"8520",2021-06-05,"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 1","Nhà ngõ, hẻm","Đã có sổ",4,"4 phòng","51 m²","8 m","6 m","84,31 triệu/m²"
"8521",2021-06-05,"Đường Yên Duyên, Phường Yên Sở, Quận Hoàng Mai, Hà Nội","Quận Hoàng Mai","Phường Yên Sở","Nhà mặt phố, mặt tiền","Đã có sổ",3,"3 phòng","40 m²","10 m","4.2 m","71,25 triệu/m²"
"8522",2021-06-05,"Đường Phố Lụa, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Vạn Phúc","Nhà mặt phố, mặt tiền","Đã có sổ",5,"4 phòng","31 m²","85 m","35 m","93,55 triệu/m²"
"8523",2021-06-05,"Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Bạch Mai","Nhà mặt phố, mặt tiền","Đã có sổ",5,"3 phòng","32 m²","8 m","4 m","104,38 triệu/m²"
"8524",2021-06-05,"ngõ Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Láng Hạ","Nhà ngõ, hẻm","Đã có sổ",6,"4 phòng","32 m²","9 m","3 m","110,94 triệu/m²"
"8525",2021-06-05,"ql 21b, Phường Phú Lương, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Phú Lương","Nhà mặt phố, mặt tiền","Đã có sổ",5,"5 phòng","44 m²","11 m","4 m","98,86 triệu/m²"
"8526",2021-06-05,"Đường Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Phương Liệt","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","30 m²","9 m","3 m","93 triệu/m²"
"8527",2021-06-05,"Đường Quan Nhân, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Trung Hoà","Nhà ngõ, hẻm","Đã có sổ",7,"6 phòng","30 m²","8 m","4 m","141,67 triệu/m²"
"8528",2021-06-05,"Đường An Hòa, Phường Mộ Lao, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Mộ Lao","Nhà mặt phố, mặt tiền","Đã có sổ",5,"3 phòng","28 m²","7 m","4 m","98,21 triệu/m²"
"8529",2021-06-05,"4, Đường Văn Phú, Phường Phú La, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Phú La","Nhà biệt thự","Đã có sổ",5,"4 phòng","80 m²","16 m","5 m","100 triệu/m²"
"8530",2021-06-05,"Đường Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội","Quận Ba Đình","Phường Đội Cấn","Nhà ngõ, hẻm","Đã có sổ",3,"2 phòng","32 m²","6.4 m","5 m","84,38 triệu/m²"
"8531",2021-06-05,"Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Bạch Mai","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","35 m²","8 m","4 m","94,29 triệu/m²"
"8532",2021-06-05,"Đường Trường Lâm, Phường Đức Giang, Quận Long Biên, Hà Nội","Quận Long Biên","Phường Đức Giang","Nhà mặt phố, mặt tiền","Đã có sổ",5,"5 phòng","106 m²","20 m","5 m","50,94 triệu/m²"
"8534",2021-06-05,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","Quận Tây Hồ","Phường Nhật Tân","Nhà ngõ, hẻm","Đã có sổ",6,"4 phòng","35 m²","9 m","4 m","85,71 triệu/m²"
"8535",2021-06-05,"Đường Trần Duy Hưng, Phường Trung Hoà, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Trung Hoà","Nhà ngõ, hẻm","Đã có sổ",4,"4 phòng","40 m²","10 m","4 m","95 triệu/m²"
"8536",2021-06-05,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Dương Nội","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","32 m²","9 m","3 m","46,88 triệu/m²"
"8537",2021-06-05,"Đường Hoàng Văn Thái, Phường Khương Mai, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Khương Mai","Nhà ngõ, hẻm","Đã có sổ",5,"6 phòng","45 m²","11 m","4 m","68,89 triệu/m²"
"8538",2021-06-05,"0812626555, Đường Tô Hiến Thành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Lê Đại Hành","Nhà ngõ, hẻm","Đã có sổ",3,"2 phòng","20 m²","7 m","3 m","110 triệu/m²"
"8539",2021-06-05,"Đường Nguyễn Văn Lộc, Phường Mộ Lao, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Mộ Lao","Nhà phố liền kề","Đã có sổ",4,"5 phòng","76 m²","17 m","4 m","107,89 triệu/m²"
"8540",2021-06-05,"Đường Kim Ngưu, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Thanh Lương","Nhà ngõ, hẻm","Đã có sổ",5,"5 phòng","53 m²","13 m","4 m","100 triệu/m²"
"8542",2021-06-05,"168, Đường Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Ô Chợ Dừa","Nhà ngõ, hẻm","Đã có sổ",5,"5 phòng","50 m²","8 m","5 m","110 triệu/m²"
"8543",2021-06-05,"phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Thịnh Quang","Nhà ngõ, hẻm","Đã có sổ",3,"4 phòng","50 m²","14.3 m","3.5 m","125 triệu/m²"
"8544",2021-06-05,"Đường Quang Trung, Phường La Khê, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường La Khê","Nhà ngõ, hẻm","Đã có sổ",4,"4 phòng","40 m²","10 m","4 m","105 triệu/m²"
"8545",2021-06-05,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 1","Nhà ngõ, hẻm","Đã có sổ",5,"8 phòng","60 m²","13 m","4 m","80 triệu/m²"
"8546",2021-06-05,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 1","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","35 m²","10 m","3 m","118,57 triệu/m²"
"8547",2021-06-05,"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 1","Nhà mặt phố, mặt tiền","Đã có sổ",6,"nhiều hơn 10 phòng","66 m²","14 m","4 m","97,73 triệu/m²"
"8548",2021-06-05,"Đường Trần Cung, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Nghĩa Đô","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","40 m²","9 m","5 m","87,5 triệu/m²"
"8549",2021-06-05,"Đường Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Thượng Đình","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","45 m²","11 m","4 m","62,22 triệu/m²"
"8550",2021-06-05,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Quan Hoa","Nhà ngõ, hẻm","Đã có sổ",3,"3 phòng","55 m²","14 m","37 m","78,18 triệu/m²"
"8551",2021-06-05,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Nhân Chính","Nhà mặt phố, mặt tiền","Đã có sổ",5,"3 phòng","38 m²","9 m","5 m","118,42 triệu/m²"
"8552",2021-06-05,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Trung Liệt","Nhà mặt phố, mặt tiền","Đã có sổ",3,"5 phòng","180 m²","13 m","13 m","210 triệu/m²"
"8553",2021-06-05,"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội","Quận Ba Đình","Phường Vĩnh Phúc","Nhà phố liền kề","Đã có sổ",4,"2 phòng","88 m²","17 m","5 m","176,14 triệu/m²"
"8554",2021-06-05,"Đường Lý Nam Đế, Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội","Quận Hoàn Kiếm","Phường Cửa Đông","Nhà ngõ, hẻm","Đã có sổ",4,"3 phòng","62 m²","15 m","5 m","132,26 triệu/m²"
"8555",2021-06-05,"12, Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Khương Đình","Nhà ngõ, hẻm","Đang chờ sổ",3,"3 phòng","30 m²","8 m","3 m","63,33 triệu/m²"
"8556",2021-06-05,"Đường Trung Phụng, Phường Trung Phụng, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Trung Phụng","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","25 m²","8 m","3 m","95,6 triệu/m²"
"8557",2021-06-05,"Đường Xã Đàn 2, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Ô Chợ Dừa","Nhà ngõ, hẻm","Đã có sổ",4,"2 phòng","22 m²","75 m","31 m","100 triệu/m²"
"8558",2021-06-05,"Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Khương Đình","Nhà mặt phố, mặt tiền","Đã có sổ",4,"5 phòng","33 m²","10 m","3 m","87,88 triệu/m²"
"8559",2021-06-05,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Vạn Phúc","Nhà ngõ, hẻm","Đã có sổ",5,"4 phòng","30 m²","10 m","3 m","80 triệu/m²"
"8560",2021-06-05,"Đường Dịch Vọng, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Dịch Vọng","Nhà mặt phố, mặt tiền","Đã có sổ",5,"3 phòng","60 m²","15 m","4 m","200.000 đ/m²"
"8561",2021-06-05,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Trung Liệt","Nhà mặt phố, mặt tiền","Đã có sổ",3,"4 phòng","180 m²","13 m","13 m","210 triệu/m²"
"8562",2021-06-05,"Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Trung Liệt","Nhà mặt phố, mặt tiền","Đã có sổ",7,"5 phòng","60 m²","13 m","4.5 m","175 triệu/m²"
"8563",2021-06-05,"Đường Bạch Đằng, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Bạch Đằng","Nhà mặt phố, mặt tiền","Đã có sổ",3,"4 phòng","80 m²","16 m","5 m","106,25 triệu/m²"
"8564",2021-06-05,"0812626555, Kim Hoa, Phường Kim Liên, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Kim Liên","Nhà ngõ, hẻm","Đã có sổ",4,"2 phòng","15 m²","5 m","3 m","86,67 triệu/m²"
"8565",2021-06-05,"Đường Phố Huế, Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Phố Huế","Nhà mặt phố, mặt tiền","Đã có sổ",4,"2 phòng","25 m²","4 m","5500 m","212 triệu/m²"
"8566",2021-06-05,"Đường Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Nhân Chính","Nhà ngõ, hẻm","Đã có sổ",5,"6 phòng","40 m²","10 m","4 m","107,5 triệu/m²"
"8567",2021-06-05,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội","Quận Long Biên","Phường Ngọc Thụy","Nhà ngõ, hẻm","Đã có sổ",5,"6 phòng","53 m²","13 m","4 m","89,62 triệu/m²"
"8568",2021-06-05,"Đường Thịnh Hào 1, Phường Hàng Bột, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Hàng Bột","Nhà ngõ, hẻm","Đã có sổ",4,"2 phòng","34 m²","11 m","3.5 m","8,24 triệu/m²"
"8569",2021-06-05,"1, Đường Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Khương Đình","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","55 m²","13.8 m","4 m","60 triệu/m²"
"8570",2021-06-05,"Đường Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Nhân Chính","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","35 m²","10 m","3.5 m","100 triệu/m²"
"8571",2021-06-05,"HÒA BÌNH 7, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Minh Khai","Nhà ngõ, hẻm","Đã có sổ",5,"3 phòng","32 m²","8 m","4 m","100 triệu/m²"
"8572",2021-06-05,"Đường Yên Lộ, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Yên Nghĩa","Nhà ngõ, hẻm","Đã có sổ",3,"3 phòng","39 m²","11 m","35 m","45,13 triệu/m²"
"8573",2021-06-05,"Đường Hàm Nghi, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 1","Nhà mặt phố, mặt tiền","Đã có sổ",5,"3 phòng","40 m²","10 m","4 m","130 triệu/m²"
"8574",2021-06-05,"Đường Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Bạch Mai","Nhà ngõ, hẻm","Đã có sổ",5,"4 phòng","52 m²","13 m","4 m","86,54 triệu/m²"
"8575",2021-06-05,"Đường Đa Sĩ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Kiến Hưng","Nhà ngõ, hẻm","Đã có sổ",5,"4 phòng","38 m²","9 m","4 m","55,26 triệu/m²"
"8576",2021-06-05,"Đường Đặng Tiến Đông, Phường Cát Linh, Quận Đống Đa, Hà Nội","Quận Đống Đa","Phường Cát Linh","Nhà mặt phố, mặt tiền","Đã có sổ",4,"4 phòng","56 m²","10 m","6 m","151,79 triệu/m²"
"8577",2021-06-05,"88, Đường Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội","Quận Thanh Xuân","Phường Nhân Chính","Nhà biệt thự","Đã có sổ",6,"6 phòng","80 m²","14 m","7 m","231,25 triệu/m²"
"8578",2021-06-05,"Đường Âu Cơ, Phường Nhật Tân, Quận Tây Hồ, Hà Nội","Quận Tây Hồ","Phường Nhật Tân","Nhà mặt phố, mặt tiền","Đã có sổ",4,"4 phòng","75 m²","8 m","10 m","100 triệu/m²"
"8579",2021-06-05,"Đường Nhân Mỹ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội","Quận Nam Từ Liêm","Phường Mỹ Đình 2","Nhà ngõ, hẻm","Đã có sổ",4,"4 phòng","39 m²","10 m","3 m","84,62 triệu/m²"
"8580",2021-06-05,"Đường Lê Hồng Phong, Phường Hà Cầu, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Hà Cầu","Nhà mặt phố, mặt tiền","Đã có sổ",4,"5 phòng","60 m²","14 m","4.4 m","276,67 triệu/m²"
"8582",2021-06-05,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội","Quận Hai Bà Trưng","Phường Minh Khai","Nhà ngõ, hẻm","Đã có sổ",5,"5 phòng","45 m²","11 m","4 m","82,22 triệu/m²"
"8583",2021-06-05,"Đường Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Kiến Hưng","Nhà mặt phố, mặt tiền","Đã có sổ",3,"4 phòng","62 m²","16 m","4 m","72,58 triệu/m²"
"8584",2021-06-05,"Đường La Nội, Phường Dương Nội, Quận Hà Đông, Hà Nội","Quận Hà Đông","Phường Dương Nội","Nhà ngõ, hẻm","Đã có sổ",5,"4 phòng","36 m²","9 m","4 m","61,11 triệu/m²"
"8585",2021-06-05,"Đường Trần Bình, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội","Quận Cầu Giấy","Phường Mai Dịch","Nhà mặt phố, mặt tiền","Đã có sổ",6,"4 phòng","60 m²","13 m","5 m","108,33 triệu/m²"
